Published,Type,Conference,Title,Speaker,Duration,DurationInMinutes,Link
1 year ago,talk,NDC Oslo 2021,Building Reliable Services at NRK TV,Einar Høst,1:00:01,60,https://youtube.com/watch?v=JOZ9Mv876tQ
1 year ago,talk,NDC Oslo 2021,Best practices unit testing Blazor components with bUnit,Egil Hansen,54:30,55,https://youtube.com/watch?v=Co7QetPYiO4
1 year ago,talk,NDC Oslo 2021,The Future is holographic,Scott Leaman,53:55,54,https://youtube.com/watch?v=o2Vqq_oHMB4
1 year ago,talk,NDC Oslo 2021,"From AI first, to user first",Klara Vatn,58:18,58,https://youtube.com/watch?v=MLyM3PPhjpE
1 year ago,talk,NDC Oslo 2021,Reliable Client Server Data Transport for F# web applications,Zaid Ajaj,52:48,53,https://youtube.com/watch?v=6bkZeR0ptqc
1 year ago,talk,NDC Oslo 2021,Building a Gameboy Emulator,David Whitney,48:41,49,https://youtube.com/watch?v=mB9fbotIqe4
1 year ago,talk,NDC Oslo 2021,SOLID Revisited : The State of the Matter,Phil Nash,50:58,51,https://youtube.com/watch?v=K8isgioeMf4
1 year ago,talk,NDC Oslo 2021,The Hows and Whys of Running our own OpenID Connect Identity Provider,Roland Guijt,47:42,48,https://youtube.com/watch?v=R_VGsI8nFZY
1 year ago,talk,NDC Oslo 2021,Transitioning to  NET MAUI,Mitchel Sellers,51:30,52,https://youtube.com/watch?v=qV7D9cV9L7I
1 year ago,talk,NDC Oslo 2021,SAFE Stack: The Pit of Success for Functional Web Programming,Isaac Abraham,1:02:46,63,https://youtube.com/watch?v=Ih5r5qD7bTo
1 year ago,talk,NDC Oslo 2021,How to really work together as a team,Stacy Cashmore,52:43,53,https://youtube.com/watch?v=ICBExIB0z-A
1 year ago,talk,NDC Oslo 2021,Architectural Thinking on Flutter State Management,Majid Hajian,45:15,45,https://youtube.com/watch?v=VfPDwxQ3a0U
1 year ago,talk,NDC Oslo 2021,Event driven applications in Azure,Laurent Bugnion,1:01:14,61,https://youtube.com/watch?v=4Ohg0b19eng
1 year ago,talk,NDC Oslo 2021,Component Driven Repo for a Component Driven World,Debbie O'Brien,57:23,57,https://youtube.com/watch?v=nQA48vH2CCc
1 year ago,talk,NDC Oslo 2021,Debugging one layer deeper,Kevin Gosse,58:00,58,https://youtube.com/watch?v=k_tavcIrrss
1 year ago,talk,NDC Oslo 2021,Lending Privilege,Anjuan Simmons,54:34,55,https://youtube.com/watch?v=mg70_BesZ1Y
1 year ago,talk,NDC Oslo 2021,Good Fences Make Good Neighbors,Trond Hjorteland,59:00,59,https://youtube.com/watch?v=lY4chkIR65o
1 year ago,talk,NDC Oslo 2021,Working with GraphQL services from F#,Zaid Ajaj,52:57,53,https://youtube.com/watch?v=ddbl2sscPkc
1 year ago,talk,NDC Oslo 2021,Top Security Threats to Mobile Devices in 2021 & Beyond,Ruby Jane Cabagnot,14:12,14,https://youtube.com/watch?v=K6HVxpcLUoE
1 year ago,talk,NDC Oslo 2021,Stop Punching Yourself in the Face,Hannes Lowette,50:00,50,https://youtube.com/watch?v=xLjSFXYWdFU
1 year ago,talk,NDC Oslo 2021,ASP NET Core Beyond the Introductino,Chirs Klug,1:01:35,62,https://youtube.com/watch?v=wg0MPgq1eRI
1 year ago,talk,NDC Oslo 2021,Time Traveling in the Cloud,Sam Vanhoutte,1:02:48,63,https://youtube.com/watch?v=XAKeGAEAJlo
1 year ago,talk,NDC Oslo 2021,No more conflicts: Jamstack that works for developers & business users with Gatsby.js-Arisa Fukuzaki,Unknown,55:11,55,https://youtube.com/watch?v=DxmipgGhTbA
1 year ago,talk,NDC Oslo 2021,Make UI tests part of your pipeline,Lars Alexander Jakobsen,13:03,13,https://youtube.com/watch?v=iuy2tbj2kiU
1 year ago,talk,NDC Oslo 2021,Writing a MMORPG game in Elm on both client and server,Martin Janiczek,53:31,54,https://youtube.com/watch?v=_lmpAsy1RQ4
1 year ago,talk,Unknown,Why you should consider WebAssembly in your next frontend project,Håkan Silfvernagel,44:29,44,https://youtube.com/watch?v=13docRUX-Nw
1 year ago,talk,NDC Oslo 2021,Critical Decision Making,Clifford Aguis,1:01:46,62,https://youtube.com/watch?v=DiszmjHEI_Y
1 year ago,talk,NDC Oslo 2021,Embracing Collaborative Chaos,Lyndsay Prewer,45:53,46,https://youtube.com/watch?v=l8dFcHHo6gc
1 year ago,talk,NDC Oslo 2021,Debugging  NET Apps,Tess Ferrandez,53:26,53,https://youtube.com/watch?v=5LTT8OfcnsM
1 year ago,talk,NDC Oslo 2021,The Next Decade of Software Development,Richard Campbell,58:20,58,https://youtube.com/watch?v=a_LM3FJozr0
1 year ago,talk,NDC Oslo 2021,Microservices for building an IDE,Maarten Balliauw,50:00,50,https://youtube.com/watch?v=2DB7qr9saOc
1 year ago,talk,NDC Oslo 2021,Hyper Speed: When Big Data Blooms,Scott Helme,1:00:29,60,https://youtube.com/watch?v=289amg3PYk8
1 year ago,talk,NDC Oslo 2021,Space in the 2020's,Richard Campbell,57:25,57,https://youtube.com/watch?v=g-cV156s4wI
1 year ago,talk,NDC Oslo 2021,Automate Yourself Out of a Job with Roslyn,Mark Rendle,1:00:16,60,https://youtube.com/watch?v=_cIVa-RctcA
1 year ago,talk,NDC Oslo 2021,Developing microservice applications with Dapr,Jakob Ehn,56:51,57,https://youtube.com/watch?v=oCFrtZbnN94
1 year ago,talk,NDC Oslo 2021,"Blazor,  NET 6, and WebAssembly",Steven Sanderson,59:59,60,https://youtube.com/watch?v=Rn8psTi8FBk
1 year ago,talk,NDC Oslo 2021,Passwords are so 1990,Sam Bellen,46:46,47,https://youtube.com/watch?v=fOsNZDg7GGk
1 year ago,talk,NDC Oslo 2021,Demonstrating Binary Exploitation,Marit Iren & Christian Resell,1:00:21,60,https://youtube.com/watch?v=Djt0LGNMUik
1 year ago,talk,Unknown,Implementing an Event Sourcing strategy on Azure,Olena Borzenko & Eldert Grootenboer,55:58,56,https://youtube.com/watch?v=-AjxMmNAHic
